host_gal,ID_comp,main_id,ra,dec,otype,radvel,radvel_bibcode,z,J,sep_arcsec,sep_kpc,level,mangaID,PlateIFU,log_mass,e_log_mass,Primary_Ra,Primary_Dec,redshift,vel_disp_ssp_cen,vel_disp_ssp_1Re,Multiple_Ra,Multiple_Dec,Distances,nsa_inclination,u-g,g-r,r-i,i-z,u_band_mag,u_band_mag_error,u_band_abs_mag,u_band_abs_mag_error,g_band_mag,g_band_mag_error,g_band_abs_mag,g_band_abs_mag_error,r_band_mag,r_band_mag_error,r_band_abs_mag,r_band_abs_mag_error,i_band_mag,i_band_mag_error,i_band_abs_mag,i_band_abs_mag_error,B_band_mag,B_band_mag_error,B_band_abs_mag,B_band_abs_mag_error,V_band_mag,V_band_mag_error,V_band_abs_mag,V_band_abs_mag_error,R_band_mag,R_band_mag_error,R_band_abs_mag,R_band_abs_mag_error,vel_ssp_1,e_vel_ssp_1,vel_ssp_2,e_vel_ssp_2,log_Mass_gas
LEDA2172061,C1,2MASX J10575931+4049406,164.49714026905,40.82796133415,LIN,7111.629040100665,2015ApJS..219...12A,0.02401,12.262999534606934,142.17837042836035,73.19684927307128,3,1-277161,8256-3701,10.6807453997003,0.0627525282184831,164.47100315925,40.86214955544,0.0240103,160.239154815674,145.27295458907,"[164.513077923273, 164.497128552597, 164.470991350867]","[40.8293941771377, 40.8279540676156, 40.8621636434649]","[0.016014254287852785, 0.053339642858332835, 0.043051694438937735]",44.4864067177886,1.6784,0.7488,358.0,0.2559,16.8966818059625,0.0506192658097996,-18.1725245779832,0.0506192658098001,15.1836307974544,0.0500252035942114,-19.8855755864912,0.050025203594212,14.5477913210861,0.0500156830800278,-20.5214150628595,0.0500156830800284,14.1833341914497,0.0500186699820396,-20.885872192496,0.0500186699820402,15.5002828903421,0.050033172489569,-19.5689234936035,0.0500331724895695,14.8152260283369,0.0500230103001079,-20.2539803556088,0.0500230103001085,14.5477913210861,0.0500156830800278,-20.5214150628595,0.0500156830800284,131.863198006443,12.3000540744736,125.209876916552,58.8081793159255,
LEDA2173102,C1,WISEAJ124447.83+405534.6,191.19932,40.92628,G,17372.0,ned,0.057948,nan,56.40679839488833,67.20160510524818,2,1-397456,11750-9101,10.9000832212395,0.0843699558531402,191.21875313874997,40.93167139178,0.057339095,155.462959289551,134.124241186624,"[191.199510777015, 191.21279814633, 191.218742111463]","[40.9261456879587, 40.8939202280446, 40.9316786340564]","[0.03485734427617901, 0.020011439657620977, 0.03822339527114482]",47.7579526694501,1.165226,0.626005,0.331703,0.250803,17.6157308895308,0.0564064905620552,-19.3848374118563,0.056406490565183,16.3661866844512,0.0508043336196795,-20.6343816169359,0.0508043336231523,15.7850084430328,0.0504490551221326,-21.2155598583543,0.0504490551256297,15.4513638473693,0.0512746086083071,-21.5492044540179,0.051274608611748,16.6236954129848,0.0508497080287555,-20.3768728884024,0.0508497080322252,16.0572856735557,0.0506802805666433,-20.9432826278315,0.0506802805701245,15.7850084430328,0.0504490551221326,-21.2155598583543,0.0504490551256297,237.505421162431,12.375208089784,281.093646507083,12.5092480999696,10.5029263427291
LEDA2175783,C1,Mrk699,245.94116943668,41.08234157551,Sy1,9758.989588581046,2012ApJS..203...21A,0.0331,13.295999526977539,100.13684130010978,67.46121215868627,3,1-210399,11942-6103,10.701474141177,0.0782679083606386,245.9186416666667,41.104375000000005,0.032990374,111.203216552734,94.8851977792937,"[245.941181523188, 245.946007505479, 245.940314423047, 245.92936364614, 245.918352718091, 245.921159432996, 245.914107593281]","[41.0823419445773, 41.0772216582273, 41.0800007222237, 41.1090406162357, 41.1045299490692, 41.1083992193015, 41.0952554481026]","[0.007036152171402399, 0.0024966346876359614, 0.029197282172230374, 0.03183491613761713, 0.03286130949473232, 0.029995937290027308, 0.006335170421833195, 0.03590910946316017, 0.038865537616009714, 0.039868120355188635, 0.03664453541126377, 0.031036026792992655, 0.03292414697774896, 0.034254755584174956, 0.03032333405193036, 0.011899019068266055, 0.008229246826964843, 0.020561566314233042, 0.004780052372992247, 0.010199875138065726, 0.014916003643586088]",67.5766530026028,1.392618,0.794176,0.455767,0.347351,18.0423419915254,0.0944405507023915,-17.7325897586319,0.0944405507128274,16.6365960720819,0.0518265784043823,-19.1383356780753,0.0518265784233991,15.8656182757741,0.0507447450553004,-19.9093134743831,0.0507447450747225,15.4118828107657,0.0509494687411554,-20.3630489393916,0.0509494687604995,16.9458537571715,0.0523087657192281,-18.8290779929858,0.0523087657380696,16.2159019616286,0.0516074633542514,-19.5590297885287,0.0516074633733489,15.8656182757741,0.0507447450553004,-19.9093134743831,0.0507447450747225,246.562205072321,13.8260133120449,0.0,127.503565826219,9.63700922578306
LEDA2176291,C1,WISEAJ162736.01+410949.6,246.90005,41.16379,G,9020.0,ned,0.030088,nan,97.00546241281064,60.83141197485772,2,1-135152,8312-6103,9.76981619547602,0.0822894703349173,246.88752499999995,41.13849722222222,0.0301811,4.40208551287651,8.13953825358765,"[246.883039151164, 246.887524007614, 246.900066897446]","[41.1732483052401, 41.1384993014504, 41.1637902518682]","[0.03503722594260871, 0.019478165135088682, 0.028230413712407497]",33.2298865306333,0.7625,0.5754,0.2751,-0.04,18.7582482469921,0.163781692382203,-16.8052307942969,0.163781693751731,17.528685856921,0.0624742108293144,-18.034793184368,0.0624742144196536,17.0195053364792,0.0603639833560558,-18.5439737048099,0.0603639870719075,16.817985639992,0.0676649857616876,-18.745493401297,0.0676649890766016,17.7430639750315,0.0643556245432837,-17.8204150662575,0.0643556280286607,17.2405730044278,0.0642002357142032,-18.3229060368613,0.0642002392080161,17.0195053364792,0.0603639833560558,-18.5439737048099,0.0603639870719075,37.1547220657344,26.6230682860998,13.8029938407911,99.1475460578746,9.04364162051301
LEDA2176701,C1,LEDA2176291,246.88752499999995,41.13849722222222,G,8911.266370327017,2015ApJS..219...12A,0.03018,,97.10902065660942,59.75834965432913,3,1-135152,8312-6103,9.76981619547602,0.0822894703349173,246.90004799686,41.16377013423,0.0301811,4.40208551287651,8.13953825358765,"[246.87906229513, 246.883039151164, 246.887524007614, 246.900066897446]","[41.1872850831124, 41.1732483052401, 41.1384993014504, 41.1637902518682]","[0.014589260329140404, 0.04951417040134711, 0.03151508232016296, 0.03503722594260871, 0.019478165135088682, 0.028230413712407497]",33.2298865306333,0.7625,0.5754,0.2751,-0.04,18.7582482469921,0.163781692382203,-16.8052307942969,0.163781693751731,17.528685856921,0.0624742108293144,-18.034793184368,0.0624742144196536,17.0195053364792,0.0603639833560558,-18.5439737048099,0.0603639870719075,16.817985639992,0.0676649857616876,-18.745493401297,0.0676649890766016,17.7430639750315,0.0643556245432837,-17.8204150662575,0.0643556280286607,17.2405730044278,0.0642002357142032,-18.3229060368613,0.0642002392080161,17.0195053364792,0.0603639833560558,-18.5439737048099,0.0603639870719075,37.1547220657344,26.6230682860998,13.8029938407911,99.1475460578746,9.04364162051301
LEDA2180352,C1,SDSSJ090714.37+412459.2,136.809901,41.41645,G,8273.800914745623,2015ApJS..219...12A,0.02799,,109.24489293512148,60.59390478747053,2,1-217060,8247-6102,9.76897402622746,0.0882752625281349,136.825418,41.388425,0.027079,59.3830480575562,39.9004641966166,"[136.787047229803, 136.783116037704, 136.872791647523, 136.818258721602, 136.809901547008, 136.825417746185]","[41.4249977113414, 41.4022215292982, 41.4160399818104, 41.4233325872663, 41.4164504116761, 41.3884253975679]","[0.023112956102238992, 0.08621105548880449, 0.031255877183424506, 0.02440033086815068, 0.05300783585630217, 0.09073403234863615, 0.040996158357684116, 0.03033025885809533, 0.04449458159295167, 0.05501837969115576, 0.06289143976299287, 0.05483476808439311, 0.010826204692740225, 0.03563374139239428, 0.03203363626979096]",65.1078511679539,1.55,694.0,0.3451,0.2609,18.7794677999934,0.11512744568324,-16.5500616522848,0.115127446531944,17.277536137382,0.0543481108986697,-18.0519933148962,0.0543481126965081,16.6697862937196,0.0528494378012846,-18.6597431585587,0.052849439650105,16.3557886150323,0.0546003544803504,-18.973740837246,0.0546003562698831,17.5572773641771,0.0549012354358978,-17.7722520881011,0.0549012372156231,16.9342312427746,0.0549231550431496,-18.3952982095037,0.0549231568221647,16.6697862937196,0.0528494378012846,-18.6597431585587,0.052849439650105,134.787766222429,19.0982895256764,0.0,81.1123503198615,8.65900195280251
LEDA2212390,C1,HS1341+4318,205.99958333333333,43.05583333333333,EmG,8084.322773786223,2004AJ....128..644G,0.02734,,79.93896583823238,44.565111476062626,2,1-251043,8331-3704,10.4037032720538,0.072257001294996,206.01707788757,43.07399139892,0.0272156,149.627849578857,141.588863364073,"[206.082504704084, 206.077198452336, 206.025047038543, 205.99276303064, 206.051709312006, 206.005033394541, 206.017042330017]","[43.0753984085273, 43.0590066737759, 43.0266714073465, 43.0467268732513, 43.1068522243913, 43.0942710516846, 43.073980387208]","[0.01722919834969877, 0.07533726815789453, 0.09421053490778784, 0.04401929924070325, 0.07973694540205435, 0.06547773058794455, 0.06136236155551915, 0.08532370091544078, 0.054211557701775236, 0.08032043274190077, 0.06199170223832668, 0.038006300516359316, 0.08449757539828089, 0.07050005575087845, 0.047981401960783744, 0.08420048655791451, 0.04910204408331889, 0.03649984111234962, 0.048341774666197365, 0.04777402348589631, 0.023578074479673323]",64.622198237064,1.3498,0.7179,0.3949,0.2621,17.7274813399575,0.135424942232639,-17.6024517644342,0.135424942483557,16.2174916816664,0.0583236875214136,-19.1124414227252,0.0583236881040318,15.5477889203483,0.10079501530906,-19.7821441840433,0.100795015646184,15.1304645551827,0.113488093322185,-20.1994685492089,0.113488093621603,16.5241691966314,0.0607403848846584,-18.8057639077602,0.0607403854440958,15.8387703866561,0.0576872217836433,-19.4911627177356,0.0576872223726895,15.5477889203483,0.10079501530906,-19.7821441840433,0.100795015646184,243.40194340932,40.8280505410974,0.0,48.4398736511476,8.75450678824744
LEDA2214320,C1,MCG+07-31-047,228.77307161972996,43.15058421679,LIN,5315.320011816147,2012ApJS..203...21A,0.01789,12.029999732971191,71.29814918895418,26.741536717065916,1,1-322258,9871-3703,9.46823539928892,0.0829717397115462,228.79716,43.159719,0.0182301,9.32821078300476,9.81603732536718,"[228.797160023754, 228.805623757523, 228.776219467349, 228.77315329176]","[43.1597188049003, 43.1784106563803, 43.1503695632538, 43.1505308301645]","[0.02051877435576344, 0.022932841557819973, 0.025704903438406528, 0.04063145560235381, 0.04279738142327567, 0.0030704136136772645]",51.746277830659,0.8552,0.4484,0.1726,0.1307,17.610085211014,0.0896738796030801,-16.8247957053785,0.0896738796036679,16.8431351611556,0.0536777542828387,-17.5917457552369,0.0536777542838208,16.4530264374355,0.0674287754094365,-17.981854478957,0.0674287754102183,16.3312144774579,0.0597144058076565,-18.1036664389347,0.0597144058085393,16.9674077497961,0.0539828700303541,-17.4674731665964,0.0539828700313306,16.6799117757487,0.0544906000585941,-17.7549691406438,0.0544906000595615,16.4530264374355,0.0674287754094365,-17.981854478957,0.0674287754102183,72.6219251679313,41.8932282828209,0.0,14.5710587150712,9.47307409912995
LEDA2239131,C1,2MASXJ13541022+4412484,208.54267311867,44.21337051829,EmG,18642.3985496837,2002LEDA.........0P,0.064244,13.491000175476074,26.38289345531854,34.129023916946956,0,1-286277,8328-9101,11.1994693273398,0.0737149142053312,208.54969951083,44.20804670487999,0.064365,167.540306091309,131.695358178841,"[208.549725537584, 208.542659416823]","[44.2080565047941, 44.2133924334482]",[0.008854501522434995],51.4498031873714,1.2546,0.6451,0.3019,0.2868,17.310771647711,0.0534011024777132,-19.9523903210481,0.0534011025050651,16.1747889868634,0.0506127343037664,-21.0883729818957,0.0506127343326251,15.5685158738778,0.0502818435120365,-21.6946460948812,0.0502818435410851,15.2616906118999,0.0507477439318068,-22.0014713568592,0.0507477439605887,16.4208257665368,0.0506702214399657,-20.8423362022223,0.0506702214687916,15.8617177400309,0.0504948990198657,-21.4014442287282,0.0504948990487917,15.5685158738778,0.0502818435120365,-21.6946460948812,0.0502818435410851,198.468974307129,13.6505518099645,236.187074103209,49.8356675473857,10.9888842324834
LEDA2265450,C1,WISEAJ091122.54+452717.8,137.84394,45.45496,G,8201.0,ned,0.027356,nan,91.47171086416064,50.98290927074877,2,1-137883,8249-3704,10.3906421813411,0.0738897443869926,137.87487711122,45.4682661667,0.0268253,182.597927856445,168.798828563969,"[137.849108449538, 137.870501030796, 137.874846622912, 137.82784557674, 137.844126495549, 137.866312710245, 137.83368498271, 137.917122683901, 137.879805264644, 137.912779049948]","[45.4813234363511, 45.4446260736817, 45.4682795301243, 45.4696890536561, 45.4547743235201, 45.5016436479541, 45.4967394235964, 45.4751503288943, 45.4244783103262, 45.4298140298169]","[0.04247751122381802, 0.02885475798346, 0.024237751965007784, 0.02701250187712176, 0.026625130723918373, 0.021806787744684624, 0.06829380156104178, 0.06460389160444611, 0.0818972790639321, 0.024049327901644466, 0.04947363667570636, 0.028259566243613317, 0.05717119733700232, 0.06380613321619542, 0.0557252967199618, 0.022192366609435205, 0.0447976288085663, 0.04702217666005172, 0.03355766426050704, 0.034438234913660666, 0.05004244359104427, 0.04283075073452715, 0.044081004793761966, 0.05402280754218107, 0.0220797982847443, 0.05000816390192635, 0.027673474230565206, 0.08944399024117455, 0.06887539821680222, 0.09382810025440028, 0.051855199309584446, 0.043244592896469605, 0.07578670799638448, 0.046806227999905456, 0.07304922646583367, 0.03299424223481711, 0.05730226328624583, 0.07833606037730659, 0.0855489027815588, 0.0861854917610571, 0.08572484410438623, 0.10360926505284547, 0.06293046357502968, 0.04554390376277537, 0.03340270078537629]",36.9865258235931,1.4491,0.7211,0.4137,0.2717,17.6126811432274,0.110655759659661,-17.6349571310416,0.110655759664656,16.1232344207994,0.0543589580645259,-19.1244038534696,0.0543589580746941,15.4232680945985,0.0962497971454673,-19.8243701796705,0.0962497971512099,14.9907067767885,0.107825474590344,-20.2569314974805,0.10782547459547,16.4352356594827,0.0557496407985135,-18.8124026147863,0.055749640808428,15.738692106479,0.0541678857448914,-19.50894616779,0.0541678857550954,15.4232680945985,0.0962497971454673,-19.8243701796705,0.0962497971512099,96.539904952703,15.5771199749422,0.0,80.9871920535738,9.14254596584003
LEDA2265892,C1,Mr18:[BFW2006]04875,241.30764,45.50691,GGroup,12819.0,ned,0.04276,nan,58.550117463572285,52.145705609649085,3,1-210017,8549-12702,11.2017821819945,0.0718462140294344,241.29264745179,45.49472318227001,0.0433422,139.348450724284,121.854767566756,"[241.30160315651, 241.26069096563, 241.257956532109, 241.292617018607, 241.262332711382]","[45.4532983867016, 45.4800844193551, 45.4653205317016, 45.4947184857253, 45.5030739148521]","[0.04890090907044162, 0.04527206414558958, 0.04238366758015737, 0.06340166451453655, 0.015014976034811658, 0.035120204401692216, 0.023048041832675645, 0.045448751633642474, 0.03800616903001237, 0.03141579952812529]",46.7282976261588,1.1954,0.5801,0.2728,0.1958,16.7415213411233,0.0512242405384352,-19.6250332649764,0.0512242405384668,15.4884911179028,0.0501004234908604,-20.878063488197,0.0501004234908928,14.9084958496088,0.0500563841193085,-21.4580587564909,0.0500563841193409,14.5938071892504,0.0500868616361669,-21.7727474168493,0.0500868616361992,15.7424947996636,0.0501023782594709,-20.6240598064361,0.0501023782595032,15.1783925517564,0.0501039770627542,-21.1881620543433,0.0501039770627865,14.9084958496088,0.0500563841193085,-21.4580587564909,0.0500563841193409,339.756572969983,10.0802716238731,0.0,151.62327741379,10.4717576863908
LEDA2266275,C1,WISEAJ082145.87+453037.7,125.44113,45.5105,G,16155.0,ned,0.053886,nan,56.17711629524391,63.22783945248636,2,1-73005,8725-12701,10.8313140284664,0.0798430800775718,125.45903080095002,45.51963263713,0.051378,99.8838577270508,70.9805139631939,"[125.428109111268, 125.419885354038, 125.459035364766, 125.404847024455, 125.441169498463, 125.420966926171, 125.496527015438, 125.499191650009]","[45.5532839796634, 45.5404512696335, 45.5196441448966, 45.506732439453, 45.510467566755, 45.5327237088652, 45.529281655248, 45.4889542497938]","[0.015241674110457463, 0.045695422512102186, 0.05204008626871979, 0.04476403610071299, 0.02176546675941138, 0.07250600794663856, 0.0958699194688335, 0.04433576186126561, 0.03692033132825791, 0.03677005904551241, 0.007802883678915787, 0.07745130436392664, 0.09455914357167945, 0.055705371043761026, 0.020084789397591132, 0.04025271432672772, 0.03871053443037545, 0.050541041797120434, 0.03651401503565636, 0.03058426584031621, 0.09441232906572189, 0.09600506444184745, 0.030057940528962965, 0.05846729522956203, 0.06188208849658944, 0.07563844804820317, 0.08963745292528569, 0.040415342483570794]",56.9908310111409,1.1773,0.6279,0.3452,0.2619,17.6599062456288,0.0588257400689597,-19.08972262558,0.0588257400742769,16.3325792551707,0.0510307188155261,-20.4170496160381,0.0510307188216555,15.7466176352746,0.0506424062839065,-21.0030112359342,0.0506424062900829,15.4531322671646,0.0517597010441284,-21.2964966040442,0.0517597010501714,16.6066368922552,0.0508973716920251,-20.1429919789536,0.0508973716981706,15.9920333458254,0.051041144859788,-20.7575955253834,0.0510411448659162,15.7466176352746,0.0506424062839065,-21.0030112359342,0.0506424062900829,254.030773336357,5.45322482996988,232.915619295506,40.2303952342169,10.2017145665935
LEDA2268741,C1,SDSSJ152757.62+454047.3,231.99010134961998,45.67979968423,G,18573.921874046973,2012ApJS..203...21A,0.064,,29.752582320930443,38.418685458346914,1,1-569130,8551-12701,11.1066137200827,0.0841879999154152,231.98017095863997,45.67530931406,0.0642517,137.309909057617,105.622515986084,"[231.990358772073, 232.019019089205, 232.003279275069, 231.980238537727, 231.99009123673, 232.032289922693]","[45.6577171254484, 45.6627928409128, 45.6698062612986, 45.6753651131298, 45.6798155741171, 45.6827386509947]","[0.02910629941407901, 0.01769425339691461, 0.020343810174618084, 0.022100068070549667, 0.048829275368178854, 0.017231651532681143, 0.04076755084176662, 0.033564774609100845, 0.02395726113915483, 0.023701822945593514, 0.016556288784909973, 0.031762625502560864, 0.010811210877755602, 0.052571054179315284, 0.04229980467373746]",44.9361779897103,1.1057,0.5981,0.2878,0.2727,17.2999247127158,0.0529437887212187,-19.9628069043067,0.0529437887212926,16.2454110091176,0.0506943102954144,-21.0173206079049,0.0506943102954916,15.6948055388472,0.0503720647629346,-21.5679260781754,0.0503720647630123,15.3455080024902,0.0510117590472264,-21.9172236145323,0.0510117590473031,16.4714000401089,0.0507332020310579,-20.7913315769137,0.050733202031135,15.974286059116,0.0505756456511345,-21.2884455579066,0.0505756456512119,15.6948055388472,0.0503720647629346,-21.5679260781754,0.0503720647630123,247.767181484303,76.5105091040136,222.810020204181,19.8927083549172,10.9303592918464
LEDA2291438,C1,2MASXJ10505585+4701340,162.73261527014,47.02630570635,LIN,11432.38572558509,2015ApJS..219...12A,0.03889,12.82699966430664,76.21004054343774,59.56698251059966,2,1-173442,8998-9101,9.85165892389382,0.0891327402088354,162.744133,47.045966,0.0383753,9.63053035736084,9.54100939991661,"[162.763283004314, 162.770601019865, 162.779856408412, 162.744133391916, 162.721247136052, 162.68602067429, 162.732592534125]","[47.0582967106452, 47.0662578132238, 47.0847317158985, 47.0459659649768, 47.0641801850023, 47.0552438878014, 47.0263133614789]","[0.010813533459140523, 0.03120075681995302, 0.02277619247662465, 0.0424456062631936, 0.07732261873508091, 0.04432651107763392, 0.020662703046552787, 0.03335107846122546, 0.049397594946060566, 0.08529443950690761, 0.05513804687736229, 0.052715437512147426, 0.062108068950389214, 0.09835993597038245, 0.07514371527754365, 0.029249590058828254, 0.05884868564222247, 0.02279070474553122, 0.03634227587716497, 0.03952991754591769, 0.0548262116308113]",55.8636806401358,1.1585,0.4966,0.1252,0.0791,18.6616194945294,0.15203794013917,-17.4285229233716,0.152037950483778,17.6180599831496,0.0681123675712188,-18.4720824347514,0.0681123906620728,17.1667998547202,0.0662649515603114,-18.9233425631808,0.0662649752949205,17.0129500049627,0.0831690878347382,-19.0771924129383,0.0831691067452838,17.7926483088103,0.0668410478635587,-18.2974941090907,0.0668410713936017,17.3719853205941,0.0732003427688313,-18.7181570973069,0.0732003642546975,17.1667998547202,0.0662649515603114,-18.9233425631808,0.0662649752949205,50.4585751359522,20.274944396623,46.4838420574727,167.866276709822,8.91106300157368
LEDA2302120,C1,LEDA2302383,238.88132916666666,47.677344444444444,AG?,5441.897587520084,2012ApJS..203...21A,0.01832,16.72599983215332,94.02963349696476,37.54695133342353,2,1-133945,8486-3703,9.43509912411647,0.074520074345927,238.91283100000004,47.662106,0.0183248,13.9894802570343,16.9790566416693,"[238.912877396053, 238.887810920013, 238.96421139883, 238.878072832769, 238.924455033154, 238.876007329417, 238.881327997839]","[47.6619532593029, 47.6354621565512, 47.6453392615918, 47.6626319172822, 47.696935405817, 47.6884045593418, 47.6773441029718]","[0.03647062853948007, 0.0539555813707265, 0.03481117926821362, 0.03684823273342444, 0.045377010561416305, 0.03510331318417087, 0.07703629253442064, 0.028862193980219396, 0.0715664125353886, 0.05424225994738845, 0.042380723399823725, 0.08785720519043137, 0.06513624728729325, 0.09815588485316848, 0.0888480052201113, 0.057689148357491886, 0.025855277659103386, 0.015067996130820613, 0.049193041570646176, 0.0473683472609421, 0.012273679463367167]",41.6531203876056,1705.0,0.6502,0.3359,0.2522,18.97379930095,0.204654837793012,-15.4611149512683,0.20465483779698,17.5255723446261,0.0633213088321066,-16.9093419075922,0.0633213088449298,16.9015919031423,0.0748017649947753,-17.533322349076,0.0748017650056304,16.6432542465868,0.0631689939632219,-17.7916600056315,0.063168993976076,17.8022276945599,0.0665637642845996,-16.6326865576584,0.0665637642967982,17.1785866689661,0.0631327743033432,-17.2563275832522,0.0631327743162047,16.9015919031423,0.0748017649947753,-17.533322349076,0.0748017650056304,53.0097861841969,10.3659246882626,48.6450739546489,48.6222026053747,
LEDA23106,C1,2MASXJ08143315+3832415,123.63828661322002,38.54478446521,LIN,19593.627481914253,2015ApJS..219...12A,0.06764,13.541000366210938,33.876933537959175,46.50339968563003,2,1-153942,10215-6104,11.1429325564939,0.0751864707414685,123.64798175699,38.55035751661,0.0684507,105.129873275757,99.8879858523092,"[123.642671697959, 123.593864326519, 123.591961574413, 123.591564810898, 123.65174195095, 123.638290063957, 123.647989533509, 123.628882284789, 123.623532942807, 123.639564540837, 123.688672767229, 123.674389817805, 123.676972158198]","[38.5980959811212, 38.5451201085034, 38.5644888326965, 38.5636606553188, 38.5647223647029, 38.5447829157243, 38.5503453329897, 38.5836220928453, 38.5641581950745, 38.5543610253917, 38.5467331808884, 38.541078973166, 38.5132508704666]","[0.07203195531498573, 0.060835491740349225, 0.06162552692012255, 0.0345842126143729, 0.053492818756741466, 0.04804585072527032, 0.01999103192424303, 0.03896235709655854, 0.04384519104807224, 0.06895096534303563, 0.06524552339224104, 0.09151619733466791, 0.019461961423382763, 0.018682602824694347, 0.061107019710398225, 0.0444270170716061, 0.05437684252182626, 0.052044790322030146, 0.03525160326472659, 0.04662514486463238, 0.094822162137236, 0.0806268287957938, 0.08900876372263174, 0.0009183131577877508, 0.05978083268157554, 0.05034532855333575, 0.057785558614753874, 0.04158389710681242, 0.03157309968163703, 0.048668417820667526, 0.0983276054168997, 0.0856880203524757, 0.09925788698606101, 0.06018650522877376, 0.050394625959767486, 0.057974538639439945, 0.04232083229013269, 0.03197200343362155, 0.04889230196050621, 0.0985722809585566, 0.0858482040464001, 0.09917439882180475, 0.02405275221763015, 0.014858656653072335, 0.02966081692821168, 0.028214649169910434, 0.01598895460566458, 0.041079142217734226, 0.03274043121965257, 0.05732257911761139, 0.011181243017871172, 0.039962332118016926, 0.0243551652536788, 0.009662529488618694, 0.05042043557134321, 0.036289274150370934, 0.04990565391819751, 0.038372251694884944, 0.028087719518303522, 0.009333074894739252, 0.04084327544061732, 0.02797928582525389, 0.04707432085267649, 0.020185608142256103, 0.031149970510409252, 0.07025449178359418, 0.062296489413521845, 0.08523347267104853, 0.018788205587254615, 0.06743017014002983, 0.05584865458059661, 0.07380586318402539, 0.04969710163715552, 0.03727214546043189, 0.055582143486847965, 0.015361403230714703, 0.035467863804833334, 0.02794766147200557]",32.0578687776126,1.0437,0.4746,0.1726,0.2066,16.549809724507,0.050468175587358,-20.8510449972326,0.0504681755877349,15.755200463529,0.0501384170055189,-21.6456542582107,0.0501384170058983,15.3247736794028,0.0501039366739962,-22.0760810423369,0.0501039366743758,15.1280417572766,0.0502718984821366,-22.272812964463,0.050271898482515,15.9164229866763,0.0501387629971307,-21.4844317350633,0.0501387629975101,15.5515891148694,0.0501356253099268,-21.8492656068703,0.0501356253103062,15.3247736794028,0.0501039366739962,-22.0760810423369,0.0501039366743758,116.775667065801,65.3177144704331,100.660016612076,81.931217598743,11.2822408732059
LEDA2315893,C1,WISEAJ131239.43+482151.8,198.16432,48.36441,G,16649.0,ned,0.055534,nan,54.294066427566655,62.94726530847893,2,1-576537,8465-12704,11.0189082737566,0.0964756158735084,198.14185250257998,48.36658169351,0.0558079,158.698631286621,156.359628827524,"[198.163713964448, 198.106616277145, 198.164438178019, 198.141826107019]","[48.3924889537736, 48.364353517563, 48.364397252203, 48.366625595376]","[0.06365334764260266, 0.028101035255452968, 0.03388202488687285, 0.057821917413729725, 0.03528306190431545, 0.02272160355709059]",71.4762669339682,1.6118,0.8185,0.4182,0.3372,18.3046899774437,0.0726478285900365,-18.6161504190382,0.0726478285906795,16.6773474639933,0.0515310324772879,-20.2434929324885,0.0515310324781944,15.972852915786,0.050748990841548,-20.9479874806958,0.0507489908424685,15.4822366586748,0.0515283937044583,-21.4386037378071,0.0515283937053649,17.0119958430897,0.0516337363546039,-19.9088445533922,0.0516337363555086,16.3102174972376,0.0512160513952747,-20.6106228992443,0.0512160513961867,15.972852915786,0.050748990841548,-20.9479874806958,0.0507489908424685,537.37350674567,71.5230413163474,576.891598719737,53.1377427478185,10.4556644548892
LEDA2326428,C1,LEDA2326254,175.709333,48.813201,G,15959.282780357938,2012ApJS..203...21A,0.05473,,36.88333701753299,40.9635528655404,1,1-576051,10507-12705,10.7706386086678,0.0915766706552455,175.69743774999998,48.81980527777778,0.0549925,110.807304382324,90.7999193470303,"[175.709333267006, 175.69063444056, 175.697430151609, 175.698280501593, 175.651718208011]","[48.8132012775726, 48.8094616059712, 48.819800805989, 48.8235325135476, 48.7964261430042]","[0.01906911781243249, 0.013610214233172824, 0.015129377384615424, 0.06000750088768196, 0.012372580396578783, 0.016014140293623556, 0.04104139922774074, 0.0038273667707923354, 0.05134156851090938, 0.053877662418214595]",38.514893563909,1.1725,0.6121,0.2615,0.3173,17.8245561075146,0.0595577471979035,-19.0551880883782,0.0595577472183282,16.4867684205966,0.0509867330665771,-20.3929757752962,0.0509867330904352,15.9307474186401,0.0507063355944782,-20.9489967772527,0.0507063356184683,15.5893892356213,0.0516204519679144,-21.2903549602715,0.0516204519914797,16.7539140403304,0.050975469642068,-20.1258301555624,0.0509754696659314,16.1785396094616,0.0509812922562075,-20.7012045864312,0.0509812922800682,15.9307474186401,0.0507063355944782,-20.9489967772527,0.0507063356184683,151.817714714998,32.1688036538364,129.208557348488,14.9631837006646,10.7767419948126
